"","","222","8/9/2020","0","0","0","0","41","49.334828101644","13.5","6.8625"
"","","223","8/10/2020","528.96","580.66496747427","55.84","47.360898143114","1462.5","1759.8094170404","258.5","131.40416666667"
"","","224","8/11/2020","575.94","632.23718498021","165.3","140.19979339285","1200.5","1444.547832586","191","97.091666666667"
"","","225","8/12/2020","719.62","789.96166797836","360.84","306.04775225575","931","1120.2615844544","327.5","166.47916666667"
"","","226","8/13/2020","497.08","545.6687500607","274.7","232.98779942538","899.5","1082.3579970105","267.5","135.97916666667"
"","","227","8/14/2020","498.84","547.60078715756","249.56","211.66521741754","922","1109.4319880419","238","120.98333333333"
"","","228","8/15/2020","358.12","393.12563927685","332.98","282.4181924014","998.5","1201.4835575486","202","102.68333333333"
"","","229","8/16/2020","27.52","30.210034605437","0","0","102","122.73542600897","6","3.05"
"","","230","8/17/2020","583.7","640.75571218","276.42","234.44662365185","1327","1596.7638266069","212","107.76666666667"
"","","231","8/18/2020","666.12","731.23213122724","527.12","447.07873619624","1063.5","1279.697309417","314.5","159.87083333333"
"","","232","8/19/2020","360.38","395.60655054896","471.22","399.66694883593","1163","1399.4245142003","272.5","138.52083333333"
"","","233","8/20/2020","334.62","367.32855304038","330.3","280.14514069969","1145.5","1378.3669656203","232","117.93333333333"
"","","234","8/21/2020","472.16","518.31286116653","329.92","279.82284232407","1192.5","1434.9215246637","224","113.86666666667"
"","","235","8/22/2020","445.4","488.93711530747","471.48","399.88746877714","749","901.26307922272","319.5","162.4125"
"","","236","8/23/2020","28.22","30.978458450779","0","0","81","97.466367713005","0","0"
"","","237","8/24/2020","915.4","1004.8788400369","627.64","532.33513808281","1415.5","1703.254857997","371","188.59166666667"
"","","238","8/25/2020","636.275","698.46983170691","580.24","492.13265649285","1276","1535.3961136024","270","137.25"
"","","239","8/26/2020","636.34","698.5411853497","635","538.57754872631","963.5","1159.3684603886","206","104.71666666667"
"","","240","8/27/2020","717.34","787.45880173925","495.44","420.20922951333","757","910.88938714499","371","188.59166666667"
"","","241","8/28/2020","636.26","698.45336548166","522.96","443.55041713687","950.5","1143.725710015","229","116.40833333333"
"","","242","8/29/2020","525.7","577.08630785168","662.16","561.61340104664","797.5","959.6225710015","249.5","126.82916666667"
"","","243","8/30/2020","27.5","30.188079638427","27.08","22.968000030722","109.5","131.7600896861","0","0"
"","","244","8/31/2020","913.98","1003.3200373793","712.1","603.97019283151","1201","1445.1494768311","364.5","185.2875"
"","","245","9/1/2020","527.64","579.21593965162","666.26","565.09083088881","885","1064.9103139013","235","119.45833333333"
"","","246","9/2/2020","636.5","698.71682508577","856.82","726.71498472391","894.5","1076.341554559","300","152.5"
"","","247","9/3/2020","803.38","881.90906981525","968.62","821.53855944454","993.5","1195.4671150972","278","141.31666666667"
"","","248","9/4/2020","777.6","853.60911733967","914.26","775.43292865909","860","1034.8281016442","360","183"
"","","249","9/5/2020","583.42","640.44834264186","579.12","491.1827244384","878","1056.4872944694","255.5","129.87916666667"
"","","250","9/6/2020","27.46","30.144169704407","0","0","55","66.18086696562","18","9.15"
"","","251","9/7/2020","693.86","761.68367046978","913.34","774.65262732865","1426.5","1716.4910313901","380","193.16666666667"
"","","252","9/8/2020","747.1","820.12779264978","750.32","636.38662418949","1119","1346.4798206278","301.5","153.2625"
"","","253","9/9/2020","523.94","575.15427075482","861.56","730.7352328829","604.5","727.38789237668","216","109.8"
"","","254","9/10/2020","523.2","574.34193697546","945.82","802.2006569076","796.5","958.41928251121","214","108.78333333333"
"","","255","9/11/2020","775.58","851.39166567168","719.06","609.873342027","897","1079.3497757848","308.5","156.82083333333"
"","","256","9/12/2020","721.08","791.56438057007","966.54","819.77439991485","862.5","1037.83632287","203.5","103.44583333333"
"","","257","9/13/2020","0","0","0","0","75.5","90.848281016443","6","3.05"
